11.100	90.000	2.4205	-11.170
10.800	90.000	2.4205	-13.310
10.500	90.000	2.4205	-15.970
10.200	90.000	2.4205	-19.180
10.000	90.000	2.4205	-21.780
9.7000	90.000	2.4205	-26.470
9.4000	90.000	2.4205	-32.290
9.1000	90.000	2.4205	-39.530
9.0000	90.000	2.4205	-42.310
8.9000	90.000	2.4205	-45.300
8.8000	90.000	2.4205	-48.550
8.7000	90.000	2.4205	-51.930
8.6000	90.000	2.4205	-55.850
8.5000	90.000	2.4205	-59.560
8.4000	90.000	2.4205	-63.740
8.3000	90.000	2.4205	-68.220
8.1000	90.000	2.4205	-78.230
8.0000	90.000	2.4205	-83.670
7.9000	90.000	2.4205	-89.420
7.8000	90.000	2.4205	-95.530
7.7000	90.000	2.4205	-101.93
7.6000	90.000	2.4205	-108.63
7.5000	90.000	2.4205	-115.58
7.4000	90.000	2.4205	-122.77
7.3000	90.000	2.4205	-130.18
7.2000	90.000	2.4205	-137.60
7.1000	90.000	2.4205	-145.02
7.0000	90.000	2.4205	-152.37
6.9000	90.000	2.4205	-159.39
6.8000	90.000	2.4205	-165.94
6.7000	90.000	2.4205	-171.67
6.6000	90.000	2.4205	-176.39
6.5000	90.000	2.4205	-179.55
6.4000	90.000	2.4205	-180.59
6.3000	90.000	2.4205	-179.21
6.2000	90.000	2.4205	-174.38
6.1000	90.000	2.4205	-165.14
6.0000	90.000	2.4205	-150.50
5.9000	90.000	2.4205	-128.96
6.1000  90.000  2.4205  -165.07
6       90.000  2.4205  -150.48
5.9     90.000  2.4205  -128.97
5.8     90.000  2.4205  -98.79
5.7     90.000  2.4205  -57.82
5.6     90.000  2.4205  -3.59
5.5     90.000  2.4205  67.48
5.4     90.000  2.4205  159.51
5.3     90.000  2.4205  277.95
5.2     90.000  2.4205  429.56
5.1     90.000  2.4205  624.62
5       90.000  2.4205  875.79
4.9     90.000  2.4205  1200.39
20.000	120.00	2.4205	-0.26000
19.000	120.00	2.4205	-0.37000
18.000	120.00	2.4205	-0.58000
17.000	120.00	2.4205	-0.85000
16.000	120.00	2.4205	-1.2600
15.000	120.00	2.4205	-1.9300
14.500	120.00	2.4205	-2.3900
14.000	120.00	2.4205	-3.0100
13.500	120.00	2.4205	-3.8200
13.000	120.00	2.4205	-4.9100
12.500	120.00	2.4205	-6.3600
12.000	120.00	2.4205	-8.3400
11.700	120.00	2.4205	-9.8600
11.400	120.00	2.4205	-11.730
11.100	120.00	2.4205	-14.080
10.800	120.00	2.4205	-16.830
10.500	120.00	2.4205	-20.250
10.200	120.00	2.4205	-24.470
10.000	120.00	2.4205	-27.780
9.7000	120.00	2.4205	-33.760
9.4000	120.00	2.4205	-41.130
9.1000	120.00	2.4205	-49.930
9.0000	120.00	2.4205	-53.260
8.9000	120.00	2.4205	-56.910
8.8000	120.00	2.4205	-60.520
8.7000	120.00	2.4205	-64.380
8.6000	120.00	2.4205	-68.510
8.5000	120.00	2.4205	-72.860
8.4000	120.00	2.4205	-77.300
8.3000	120.00	2.4205	-81.760
8.1000	120.00	2.4205	-91.040
8.0000	120.00	2.4205	-95.690
7.9000	120.00	2.4205	-100.24
7.8000	120.00	2.4205	-104.57
7.7000	120.00	2.4205	-108.70
7.6000	120.00	2.4205	-112.19
7.5000	120.00	2.4205	-114.90
7.4000	120.00	2.4205	-116.72
7.3000	120.00	2.4205	-117.28
7.2000	120.00	2.4205	-116.16
7.1000	120.00	2.4205	-113.03
7.0000	120.00	2.4205	-107.34
6.9000	120.00	2.4205	-98.410
6.8000	120.00	2.4205	-85.550
6.7000	120.00	2.4205	-67.680
6.6000	120.00	2.4205	-43.870
6.5000	120.00	2.4205	-12.850
6.4000	120.00	2.4205	27.140
6.3000	120.00	2.4205	77.730
6.2000	120.00	2.4205	141.17
6.1000	120.00	2.4205	220.20
6.0000	120.00	2.4205	317.81
5.9000	120.00	2.4205	437.89
5.8000	120.00	2.4205	584.80
5.7000	120.00	2.4205	764.29
5.6000	120.00	2.4205	982.91
5.5000	120.00	2.4205	1248.3
5.4000	120.00	2.4205	1570.8
5.3000	120.00	2.4205	1962.1
5.2000	120.00	2.4205	2434.9
5.1000	120.00	2.4205	3004.9
5.0000	120.00	2.4205	3688.0
4.9000	120.00	2.4205	4497.4
20.000	150.00	2.4205	-0.34000
19.000	150.00	2.4205	-0.51000
18.000	150.00	2.4205	-0.70000
17.000	150.00	2.4205	-1.0300
16.000	150.00	2.4205	-1.5500
15.000	150.00	2.4205	-2.4400
14.500	150.00	2.4205	-3.0700
14.000	150.00	2.4205	-3.8900
13.500	150.00	2.4205	-5.0000
13.000	150.00	2.4205	-6.4600
12.500	150.00	2.4205	-8.4500
12.000	150.00	2.4205	-11.160
11.700	150.00	2.4205	-13.360
11.400	150.00	2.4205	-16.020
11.100	150.00	2.4205	-19.120
10.800	150.00	2.4205	-23.130
10.500	150.00	2.4205	-28.020
10.200	150.00	2.4205	-33.740
10.000	150.00	2.4205	-38.360
9.7000	150.00	2.4205	-46.220
9.4000	150.00	2.4205	-55.190
9.1000	150.00	2.4205	-64.920
9.0000	150.00	2.4205	-68.150
8.9000	150.00	2.4205	-71.240
8.8000	150.00	2.4205	-74.400
8.7000	150.00	2.4205	-77.120
8.6000	150.00	2.4205	-79.370
8.5000	150.00	2.4205	-81.260
8.4000	150.00	2.4205	-82.400
8.3000	150.00	2.4205	-82.570
8.1000	150.00	2.4205	-78.890
8.0000	150.00	2.4205	-74.230
7.9000	150.00	2.4205	-67.240
7.8000	150.00	2.4205	-56.860
7.7000	150.00	2.4205	-42.860
7.6000	150.00	2.4205	-24.140
7.5000	150.00	2.4205	0.36000
7.4000	150.00	2.4205	31.810
7.3000	150.00	2.4205	71.720
7.2000	150.00	2.4205	121.69
7.1000	150.00	2.4205	184.02
7.0000	150.00	2.4205	260.91
6.9000	150.00	2.4205	355.50
6.8000	150.00	2.4205	471.00
6.7000	150.00	2.4205	611.23
6.6000	150.00	2.4205	781.11
6.5000	150.00	2.4205	986.12
6.4000	150.00	2.4205	1232.2
6.3000	150.00	2.4205	1527.5
6.2000	150.00	2.4205	1879.9
6.1000	150.00	2.4205	2299.9
6.0000	150.00	2.4205	2798.7
5.9000	150.00	2.4205	3390.1
5.8000	150.00	2.4205	4088.5
5.7000	150.00	2.4205	4911.2
5.6000	150.00	2.4205	5876.6
5.5000	150.00	2.4205	7005.5
5.4000	150.00	2.4205	8318.7
5.3000	150.00	2.4205	9836.0
5.2000	150.00	2.4205	11572
20.000	180.00	2.4205	-0.34000
19.000	180.00	2.4205	-0.49000
18.000	180.00	2.4205	-0.73000
17.000	180.00	2.4205	-1.1500
16.000	180.00	2.4205	-1.7300
15.000	180.00	2.4205	-2.6200
14.500	180.00	2.4205	-3.3200
14.000	180.00	2.4205	-4.2500
13.500	180.00	2.4205	-5.4900
13.000	180.00	2.4205	-7.1400
12.500	180.00	2.4205	-9.4200
12.000	180.00	2.4205	-12.610
11.700	180.00	2.4205	-15.160
11.400	180.00	2.4205	-18.220
11.100	180.00	2.4205	-21.960
10.800	180.00	2.4205	-26.520
10.500	180.00	2.4205	-32.100
10.200	180.00	2.4205	-38.680
10.000	180.00	2.4205	-43.740
9.7000	180.00	2.4205	-52.170
9.4000	180.00	2.4205	-61.280
9.1000	180.00	2.4205	-70.000
9.0000	180.00	2.4205	-72.480
8.9000	180.00	2.4205	-74.570
8.8000	180.00	2.4205	-76.100
8.7000	180.00	2.4205	-76.880
8.6000	180.00	2.4205	-76.670
8.5000	180.00	2.4205	-75.150
8.4000	180.00	2.4205	-72.040
8.3000	180.00	2.4205	-66.930
8.1000	180.00	2.4205	-48.250
8.0000	180.00	2.4205	-33.330
7.9000	180.00	2.4205	-13.530
7.8000	180.00	2.4205	12.240
7.7000	180.00	2.4205	45.310
7.6000	180.00	2.4205	87.230
7.5000	180.00	2.4205	139.85
7.4000	180.00	2.4205	205.41
7.3000	180.00	2.4205	286.54
7.2000	180.00	2.4205	386.31
7.1000	180.00	2.4205	508.42
7.0000	180.00	2.4205	657.23
6.9000	180.00	2.4205	837.84
6.8000	180.00	2.4205	1056.3
6.7000	180.00	2.4205	1319.6
6.6000	180.00	2.4205	1636.0
6.5000	180.00	2.4205	2015.2
6.4000	180.00	2.4205	2468.4
6.3000	180.00	2.4205	3008.6
6.2000	180.00	2.4205	3651.1
6.1000	180.00	2.4205	4413.5
6.0000	180.00	2.4205	5315.8
5.9000	180.00	2.4205	6381.6
5.8000	180.00	2.4205	7637.5
20.000	0.0000	2.3205	-0.20000
19.000	0.0000	2.3205	-0.49000
18.000	0.0000	2.3205	-0.71000
17.000	0.0000	2.3205	-1.0800
16.000	0.0000	2.3205	-1.3700
15.000	0.0000	2.3205	-2.3500
14.500	0.0000	2.3205	-2.8400
14.000	0.0000	2.3205	-3.6900
13.500	0.0000	2.3205	-4.7000
13.000	0.0000	2.3205	-5.9100
12.500	0.0000	2.3205	-7.7000
12.000	0.0000	2.3205	-10.160
11.700	0.0000	2.3205	-12.000
11.400	0.0000	2.3205	-14.200
11.100	0.0000	2.3205	-17.000
10.800	0.0000	2.3205	-20.580
10.500	0.0000	2.3205	-24.660
10.200	0.0000	2.3205	-29.950
10.000	0.0000	2.3205	-34.110
9.7000	0.0000	2.3205	-41.640
9.4000	0.0000	2.3205	-50.810
9.1000	0.0000	2.3205	-61.620
9.0000	0.0000	2.3205	-65.670
8.9000	0.0000	2.3205	-69.770
8.8000	0.0000	2.3205	-74.160
8.7000	0.0000	2.3205	-78.480
8.6000	0.0000	2.3205	-82.880
8.5000	0.0000	2.3205	-87.440
8.4000	0.0000	2.3205	-91.980
8.3000	0.0000	2.3205	-96.570
8.1000	0.0000	2.3205	-104.29
8.0000	0.0000	2.3205	-107.31
7.9000	0.0000	2.3205	-109.40
7.8000	0.0000	2.3205	-110.25
7.7000	0.0000	2.3205	-109.44
7.6000	0.0000	2.3205	-106.48
7.5000	0.0000	2.3205	-100.73
7.4000	0.0000	2.3205	-91.430
7.3000	0.0000	2.3205	-77.690
7.2000	0.0000	2.3205	-58.360
7.1000	0.0000	2.3205	-31.860
7.0000	0.0000	2.3205	3.2000
6.9000	0.0000	2.3205	48.820
6.8000	0.0000	2.3205	107.58
6.7000	0.0000	2.3205	182.33
6.6000	0.0000	2.3205	276.39
6.5000	0.0000	2.3205	393.94
6.4000	0.0000	2.3205	539.74
6.3000	0.0000	2.3205	719.50
6.2000	0.0000	2.3205	939.89
6.1000	0.0000	2.3205	1208.7
6.0000	0.0000	2.3205	1534.8
5.9000	0.0000	2.3205	1928.4
5.8000	0.0000	2.3205	2401.1
5.7000	0.0000	2.3205	2965.6
5.6000	0.0000	2.3205	3635.6
5.5000	0.0000	2.3205	4425.5
5.4000	0.0000	2.3205	5349.7
5.3000	0.0000	2.3205	6421.6
5.2000	0.0000	2.3205	7649.7
5.1000	0.0000	2.3205	9025.8
20.000	30.000	2.3205	-0.42000
19.000	30.000	2.3205	-0.58000
18.000	30.000	2.3205	-0.71000
17.000	30.000	2.3205	-1.0100
16.000	30.000	2.3205	-1.5900
15.000	30.000	2.3205	-2.2400
14.500	30.000	2.3205	-2.8900
14.000	30.000	2.3205	-3.4300
13.500	30.000	2.3205	-4.3900
13.000	30.000	2.3205	-5.5500
12.500	30.000	2.3205	-7.1600
12.000	30.000	2.3205	-9.3700
11.700	30.000	2.3205	-11.020
11.400	30.000	2.3205	-13.210
11.100	30.000	2.3205	-15.590
10.800	30.000	2.3205	-18.850
10.500	30.000	2.3205	-22.630
10.200	30.000	2.3205	-27.400
10.000	30.000	2.3205	-31.180
9.7000	30.000	2.3205	-37.910
9.4000	30.000	2.3205	-46.080
9.1000	30.000	2.3205	-56.120
9.0000	30.000	2.3205	-59.890
8.9000	30.000	2.3205	-63.770
8.8000	30.000	2.3205	-67.900
8.7000	30.000	2.3205	-72.220
8.6000	30.000	2.3205	-76.700
8.5000	30.000	2.3205	-81.190
8.4000	30.000	2.3205	-85.850
8.3000	30.000	2.3205	-90.510
8.1000	30.000	2.3205	-99.630
8.0000	30.000	2.3205	-103.79
7.9000	30.000	2.3205	-107.39
7.8000	30.000	2.3205	-110.34
7.7000	30.000	2.3205	-112.35
7.6000	30.000	2.3205	-112.99
7.5000	30.000	2.3205	-111.87
7.4000	30.000	2.3205	-108.46
7.3000	30.000	2.3205	-101.98
7.2000	30.000	2.3205	-92.060
7.1000	30.000	2.3205	-77.290
7.0000	30.000	2.3205	-56.680
6.9000	30.000	2.3205	-28.860
6.8000	30.000	2.3205	7.9900
6.7000	30.000	2.3205	56.000
6.6000	30.000	2.3205	117.38
6.5000	30.000	2.3205	195.14
6.4000	30.000	2.3205	292.86
6.3000	30.000	2.3205	414.54
6.2000	30.000	2.3205	564.82
6.1000	30.000	2.3205	749.85
6.0000	30.000	2.3205	975.42
5.9000	30.000	2.3205	1250.2
5.8000	30.000	2.3205	1581.9
5.7000	30.000	2.3205	1980.7
5.6000	30.000	2.3205	2457.0
5.5000	30.000	2.3205	3022.6
5.4000	30.000	2.3205	3688.3
5.3000	30.000	2.3205	4461.1
20.000	60.000	2.3205	-0.30000
19.000	60.000	2.3205	-0.47000
18.000	60.000	2.3205	-0.54000
17.000	60.000	2.3205	-0.76000
16.000	60.000	2.3205	-1.2400
15.000	60.000	2.3205	-1.7900
14.500	60.000	2.3205	-2.3000
14.000	60.000	2.3205	-2.9000
13.500	60.000	2.3205	-3.6100
13.000	60.000	2.3205	-4.5900
12.500	60.000	2.3205	-5.9600
12.000	60.000	2.3205	-7.6700
11.700	60.000	2.3205	-9.0500
11.400	60.000	2.3205	-10.770
11.100	60.000	2.3205	-12.800
10.800	60.000	2.3205	-15.340
10.500	60.000	2.3205	-18.390
10.200	60.000	2.3205	-22.090
10.000	60.000	2.3205	-25.110
9.7000	60.000	2.3205	-30.530
9.4000	60.000	2.3205	-37.110
9.1000	60.000	2.3205	-45.230
9.0000	60.000	2.3205	-48.340
8.9000	60.000	2.3205	-51.680
8.8000	60.000	2.3205	-55.110
8.7000	60.000	2.3205	-58.720
8.6000	60.000	2.3205	-62.630
8.5000	60.000	2.3205	-66.730
8.4000	60.000	2.3205	-71.140
8.3000	60.000	2.3205	-75.620
8.1000	60.000	2.3205	-84.970
8.0000	60.000	2.3205	-89.890
7.9000	60.000	2.3205	-94.670
7.8000	60.000	2.3205	-99.390
7.7000	60.000	2.3205	-104.02
7.6000	60.000	2.3205	-108.02
7.5000	60.000	2.3205	-111.67
7.4000	60.000	2.3205	-114.52
7.3000	60.000	2.3205	-116.30
7.2000	60.000	2.3205	-116.71
7.1000	60.000	2.3205	-115.20
7.0000	60.000	2.3205	-111.47
6.9000	60.000	2.3205	-104.50
6.8000	60.000	2.3205	-93.550
6.7000	60.000	2.3205	-77.800
6.6000	60.000	2.3205	-55.940
6.5000	60.000	2.3205	-26.530
6.4000	60.000	2.3205	12.180
6.3000	60.000	2.3205	62.350
6.2000	60.000	2.3205	126.28
6.1000	60.000	2.3205	207.15
6.0000	60.000	2.3205	308.38
5.9000	60.000	2.3205	434.61
5.8000	60.000	2.3205	589.79
5.7000	60.000	2.3205	780.72
5.6000	60.000	2.3205	1013.7
5.5000	60.000	2.3205	1296.5
5.4000	60.000	2.3205	1638.5
5.3000	60.000	2.3205	2048.6
5.2000	60.000	2.3205	2538.8
5.1000	60.000	2.3205	3117.6
20.000	90.000	2.3205	-0.24000
19.000	90.000	2.3205	-0.40000
18.000	90.000	2.3205	-0.38000
17.000	90.000	2.3205	-0.78000
16.000	90.000	2.3205	-1.0900
15.000	90.000	2.3205	-1.7700
14.500	90.000	2.3205	-2.1800
14.000	90.000	2.3205	-2.6200
13.500	90.000	2.3205	-3.3700
13.000	90.000	2.3205	-4.2800
12.500	90.000	2.3205	-5.4700
12.000	90.000	2.3205	-7.0500
11.700	90.000	2.3205	-8.3800
11.400	90.000	2.3205	-9.9200
11.100	90.000	2.3205	-11.750
10.800	90.000	2.3205	-14.000
10.500	90.000	2.3205	-16.760
10.200	90.000	2.3205	-20.180
10.000	90.000	2.3205	-22.880
9.7000	90.000	2.3205	-27.720
9.4000	90.000	2.3205	-33.670
9.1000	90.000	2.3205	-40.990
9.0000	90.000	2.3205	-43.770
8.9000	90.000	2.3205	-46.730
8.8000	90.000	2.3205	-49.810
8.7000	90.000	2.3205	-53.170
8.6000	90.000	2.3205	-56.730
8.5000	90.000	2.3205	-60.500
8.4000	90.000	2.3205	-64.510
8.3000	90.000	2.3205	-68.640
8.1000	90.000	2.3205	-77.430
8.0000	90.000	2.3205	-82.050
7.9000	90.000	2.3205	-86.760
7.8000	90.000	2.3205	-91.540
7.7000	90.000	2.3205	-96.200
7.6000	90.000	2.3205	-100.68
7.5000	90.000	2.3205	-104.97
7.4000	90.000	2.3205	-108.89
7.3000	90.000	2.3205	-112.15
7.2000	90.000	2.3205	-114.54
7.1000	90.000	2.3205	-115.77
7.0000	90.000	2.3205	-115.50
6.9000	90.000	2.3205	-113.15
6.8000	90.000	2.3205	-108.51
6.7000	90.000	2.3205	-100.29
6.6000	90.000	2.3205	-88.190
6.5000	90.000	2.3205	-70.900
6.4000	90.000	2.3205	-47.250
6.3000	90.000	2.3205	-15.760
6.2000	90.000	2.3205	25.150
6.1000	90.000	2.3205	77.710
6.0000	90.000	2.3205	144.14
5.9000	90.000	2.3205	228.14
5.8000	90.000	2.3205	332.38
5.7000	90.000	2.3205	461.70
5.6000	90.000	2.3205	620.48
5.5000	90.000	2.3205	814.89
5.4000	90.000	2.3205	1051.9
5.3000	90.000	2.3205	1338.2
5.2000	90.000	2.3205	1683.4
5.1000	90.000	2.3205	2097.1
5.0000	90.000	2.3205	2589.6
4.9000	90.000	2.3205	3165.7
20.000	120.00	2.3205	-0.23000
19.000	120.00	2.3205	-0.40000
18.000	120.00	2.3205	-0.58000
17.000	120.00	2.3205	-0.85000
16.000	120.00	2.3205	-1.2700
15.000	120.00	2.3205	-1.9800
14.500	120.00	2.3205	-2.4400
14.000	120.00	2.3205	-3.0200
13.500	120.00	2.3205	-3.8700
13.000	120.00	2.3205	-4.9400
12.500	120.00	2.3205	-6.3600
12.000	120.00	2.3205	-8.2800
11.700	120.00	2.3205	-9.7400
11.400	120.00	2.3205	-11.570
