23.00                45.00              -0.08082350  
24.00                45.00              -0.06264800  
25.00                45.00              -0.04829100  
4.00                 50.00              13477.59136750  
4.50                 50.00              4976.17561800  
5.00                 50.00              1618.25832550  
5.25                 50.00              846.39211200  
5.50                 50.00              392.56999550  
5.75                 50.00              134.70646150  
6.00                 50.00              -4.63532100  
6.25                 50.00              -73.86279800  
6.50                 50.00              -102.79041200  
6.75                 50.00              -109.55241600  
7.00                 50.00              -104.85068100  
7.25                 50.00              -94.87505000  
7.50                 50.00              -83.08899700  
7.75                 50.00              -71.32897250  
8.00                 50.00              -60.49041100  
8.50                 50.00              -42.68907900  
9.00                 50.00              -29.98205000  
9.50                 50.00              -21.17994500  
10.00                50.00              -15.15902800  
10.50                50.00              -10.98746800  
11.00                50.00              -8.09116950  
11.50                50.00              -6.04608700  
12.00                50.00              -4.58396950  
12.50                50.00              -3.51960350  
13.00                50.00              -2.73515550  
13.50                50.00              -2.14916050  
14.00                50.00              -1.70411100  
14.50                50.00              -1.36465050  
15.00                50.00              -1.10376300  
16.00                50.00              -0.73671200  
17.00                50.00              -0.50469250  
18.00                50.00              -0.35383000  
19.00                50.00              -0.25338850  
20.00                50.00              -0.18494100  
21.00                50.00              -0.13713550  
22.00                50.00              -0.10291750  
23.00                50.00              -0.07839450  
24.00                50.00              -0.06045450  
25.00                50.00              -0.04725150  
4.00                 55.00              12272.73568250  
4.50                 55.00              4491.49901950  
5.00                 55.00              1442.90933250  
5.25                 55.00              746.28261150  
5.50                 55.00              338.33143800  
5.75                 55.00              107.67096200  
6.00                 55.00              -16.04180700  
6.25                 55.00              -76.70950850  
6.50                 55.00              -101.26864350  
6.75                 55.00              -106.05392750  
7.00                 55.00              -100.65946950  
7.25                 55.00              -90.70335750  
7.50                 55.00              -79.26470400  
7.75                 55.00              -67.97968100  
8.00                 55.00              -57.62717600  
8.50                 55.00              -40.69353250  
9.00                 55.00              -28.62183450  
9.50                 55.00              -20.25050900  
10.00                55.00              -14.51676400  
10.50                55.00              -10.53469700  
11.00                55.00              -7.76697950  
11.50                55.00              -5.81098350  
12.00                55.00              -4.41029250  
12.50                55.00              -3.38987650  
13.00                55.00              -2.63643950  
13.50                55.00              -2.07370550  
14.00                55.00              -1.64650200  
14.50                55.00              -1.31904150  
15.00                55.00              -1.06620000  
16.00                55.00              -0.71288500  
17.00                55.00              -0.48851000  
18.00                55.00              -0.34306950  
19.00                55.00              -0.24562600  
20.00                55.00              -0.17947200  
21.00                55.00              -0.13292550  
22.00                55.00              -0.09988150  
23.00                55.00              -0.07577700  
24.00                55.00              -0.05871350  
25.00                55.00              -0.04546050  
4.00                 60.00              11306.25756650  
4.50                 60.00              4103.33019000  
5.00                 60.00              1303.67733050  
5.25                 60.00              667.44891350  
5.50                 60.00              296.17346900  
5.75                 60.00              87.14232950  
6.00                 60.00              -24.28053700  
6.25                 60.00              -78.26835850  
6.50                 60.00              -99.48209500  
6.75                 60.00              -102.75982200  
7.00                 60.00              -96.93157650  
7.25                 60.00              -87.06078600  
7.50                 60.00              -75.95397050  
7.75                 60.00              -65.08977750  
8.00                 60.00              -55.17106250  
8.50                 60.00              -38.98153100  
9.00                 60.00              -27.45091000  
9.50                 60.00              -19.44821100  
10.00                60.00              -13.95917550  
10.50                60.00              -10.14075650  
11.00                60.00              -7.48509250  
